Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1401.27,4.0,1401.2702,,,,1403.8032,1404.3034,1403.2874,1403.8031,1402.2865,79.0,1403.2873,1404.3035,1404.8034,1404.8035,1406.2526,1108.5,1406.2529,4.0,1407.2535,4.0,24.0,144.0,16.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1407.2541,4.0,1407.2543,,,,1409.5874,1410.0867,1409.0704,1409.5872,1408.2541,293.0,1409.0703,1410.0868,1410.5868,1410.5869,1412.0204,1090.4,1412.0206,5.0,1413.0201,4.0,25.0,145.0,15.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1413.0208,4.0,1413.021,,,,1416.1706,1416.67,1415.6529,1416.1705,1414.0374,343.0,1415.6528,1416.6701,1417.17,1417.1701,1418.9871,1456.5,1418.9873,2.0,1419.9857,4.0,26.0,146.0,4.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1419.9863,4.0,1419.9865,,,,1422.7362,1423.2365,1422.2205,1422.7361,1421.0039,36.0,1422.2204,1423.2366,1423.7366,1423.7367,1425.1536,1106.8,1425.1538,2.0,1426.1532,4.0,27.0,147.0,7.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1426.1539,4.0,1426.1542,,,,1429.3038,1429.8032,1428.7871,1429.3037,1427.1705,264.0,1428.787,1429.8032,1430.3021,1430.3022,1431.569,941.0,1431.5692,1.0,1432.5688,4.0,28.0,148.0,19.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1432.5695,4.0,1432.5697,,,,1434.9037,1435.4031,1434.3869,1434.9036,1433.5705,197.0,1434.3869,1435.4031,1435.9031,1435.9032,1437.2201,1024.6,1437.2203,4.0,1438.2187,4.0,29.0,149.0,25.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1438.2194,5.0,1691.9334,s,253.6949,,1694.6839,1695.1833,1694.1673,1694.6838,1692.9507,264.0,1694.1671,1695.1833,1695.6824,1695.6824,1697.0169,983.9,1697.0172,2.0,1698.0156,5.0,0.0,150.0,22.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1698.0162,5.0,1698.0183,,,,1700.5661,1701.0664,1700.0504,1700.566,1699.0337,347.0,1700.0503,1701.0665,1701.5664,1701.5665,1703.1668,1268.5,1703.1671,4.0,1704.1665,5.0,1.0,151.0,1.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1704.1671,5.0,1704.1674,,,,1707.317,1707.8165,1706.8002,1707.3169,1705.1837,101.0,1706.8001,1707.8165,1708.3153,1708.3154,1710.0835,1457.9,1710.0837,2.0,1711.083,5.0,2.0,152.0,14.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1711.0838,5.0,1711.0839,,,,1713.4335,1713.9329,1712.917,1713.4335,1712.1002,59.0,1712.9168,1713.933,1714.432,1714.4321,1715.3999,648.8,1715.4002,2.0,1716.3986,5.0,3.0,153.0,5.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1716.3993,5.0,1716.3995,,,,1718.9501,1719.4495,1718.4334,1718.95,1717.4169,128.0,1718.4334,1719.4496,1719.9485,1719.9486,1721.0657,874.3,1721.066,2.0,1722.0662,5.0,4.0,154.0,26.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1722.0669,5.0,1722.0671,,,,1725.2168,1725.7161,1724.7001,1725.2167,1723.0835,312.0,1724.7,1725.7161,1726.2161,1726.2162,1727.5999,1125.0,1727.6002,2.0,1728.5995,5.0,5.0,155.0,4.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1728.6002,5.0,1728.6004,,,,1731.3334,1731.8327,1730.8167,1731.3332,1729.6157,291.0,1730.8165,1731.8328,1732.3317,1732.3319,1733.6831,1084.9,1733.6834,2.0,1734.6827,5.0,6.0,156.0,7.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1734.6834,5.0,1734.6836,,,,1737.4,1737.8993,1736.899,1737.3998,1735.6832,171.0,1736.8989,1737.8993,1738.3994,1738.3994,1739.8163,1080.8,1739.8166,2.0,1740.816,5.0,7.0,157.0,12.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1740.8166,5.0,1740.8168,,,,1743.7331,1744.2326,1743.2323,1743.733,1741.8165,240.0,1743.232,1744.2326,1744.7326,1744.7326,1746.0495,1056.1,1746.0499,2.0,1747.0492,5.0,8.0,158.0,3.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1747.0499,5.0,1747.05,,,,1749.7998,1750.2983,1749.2831,1749.7997,1748.0665,139.0,1749.283,1750.2983,1750.7993,1750.7993,1752.1327,960.1,1752.1329,2.0,1753.1315,5.0,9.0,159.0,17.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1753.1322,5.0,1753.1324,,,,1755.8831,1756.3814,1755.3665,1755.883,1754.1497,173.0,1755.3662,1756.3814,1756.8824,1756.8825,1758.1494,999.1,1758.1498,2.0,1759.1491,5.0,10.0,160.0,2.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1759.1498,5.0,1759.15,,,,1761.8996,1762.398,1761.383,1761.8994,1760.1663,341.0,1761.3828,1762.3981,1762.899,1762.8991,1763.9817,928.0,1763.9819,2.0,1764.9823,5.0,11.0,161.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1764.983,5.0,1764.9832,,,,1767.8995,1768.399,1767.3986,1767.8994,1765.9829,193.0,1767.3985,1768.399,1768.898,1768.898,1770.1327,941.1,1770.133,1.0,1771.1323,5.0,12.0,162.0,8.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1771.133,5.0,1771.1333,,,,1774.2828,1774.7823,1773.7661,1774.2827,1772.1495,97.0,1773.7661,1774.7823,1775.2821,1775.2822,1776.6326,1039.8,1776.6329,1.0,1777.6323,5.0,13.0,163.0,9.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1777.633,5.0,1777.6333,,,,1779.9818,1780.4822,1779.466,1779.9816,1778.6495,92.0,1779.4659,1780.4822,1780.9822,1780.9822,1781.9649,689.1,1781.9653,2.0,1782.9655,5.0,14.0,164.0,0.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1782.9661,5.0,1782.9664,,,,1785.916,1786.4144,1785.3994,1785.9159,1783.9828,280.0,1785.3992,1786.4145,1786.9153,1786.9154,1788.4491,1200.5,1788.4494,2.0,1789.4478,5.0,15.0,165.0,28.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1789.4484,5.0,1789.4486,,,,1791.7827,1792.282,1791.2816,1791.7825,1790.4659,350.0,1791.2815,1792.282,1792.782,1792.782,1793.8657,755.8,1793.866,2.0,1794.8653,5.0,16.0,166.0,10.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1794.866,5.0,1794.8663,,,,1798.0158,1798.5152,1797.4992,1798.0158,1795.8825,50.0,1797.499,1798.5153,1799.0153,1799.0154,1800.5157,1208.0,1800.5159,2.0,1801.5152,5.0,17.0,167.0,19.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1801.5159,5.0,1801.5163,,,,1804.0658,1804.5651,1803.5491,1804.0657,1802.5326,300.0,1803.549,1804.5651,1805.0652,1805.0652,1806.2644,882.0,1806.2646,2.0,1807.2652,5.0,18.0,168.0,16.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1807.2659,5.0,1807.2661,,,,1809.8157,1810.3151,1809.2991,1809.8156,1808.2823,307.0,1809.2989,1810.3151,1810.8152,1810.8152,1812.0823,960.4,1812.0825,3.0,1813.0817,5.0,19.0,169.0,6.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1813.0825,5.0,1813.0827,,,,1815.6157,1816.115,1815.099,1815.6156,1814.0824,166.0,1815.0989,1816.115,1816.615,1816.6151,1817.965,990.9,1817.9654,3.0,1818.965,5.0,20.0,170.0,21.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1818.9657,5.0,1818.9659,,,,1821.9155,1822.4149,1821.398,1821.9153,1819.9822,241.0,1821.3979,1822.4149,1822.915,1822.915,1824.3817,1147.0,1824.3819,2.0,1825.3816,5.0,21.0,171.0,23.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1825.3823,5.0,1825.3825,,,,1828.5312,1829.0315,1828.0154,1828.5311,1826.3981,226.0,1828.0153,1829.0316,1829.5316,1829.5316,1831.1152,1236.5,1831.1154,2.0,1832.1148,5.0,22.0,172.0,24.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1832.1155,5.0,1832.1158,,,,1835.0653,1835.5648,1834.5487,1835.0653,1833.1321,33.0,1834.5486,1835.5648,1836.0648,1836.0648,1837.5817,1132.4,1837.5821,2.0,1838.5814,5.0,23.0,173.0,13.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1838.5822,5.0,1838.5825,,,,1841.532,1842.0314,1841.0153,1841.5318,1839.5987,106.0,1841.0152,1842.0314,1842.5314,1842.5315,1844.1817,1352.5,1844.182,3.0,1845.1814,5.0,24.0,174.0,18.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1845.182,5.0,1845.1824,,,,1847.5319,1848.0303,1847.0143,1847.5318,1846.1986,160.0,1847.0142,1848.0304,1848.5314,1848.5314,1849.6149,881.5,1849.6152,4.0,1850.6146,5.0,25.0,175.0,15.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1850.6152,5.0,1850.6155,,,,1853.1651,1853.6645,1852.6485,1853.165,1851.6319,249.0,1852.6484,1853.6645,1854.1646,1854.1647,1855.2981,1016.5,1855.2984,3.0,1856.2979,5.0,26.0,176.0,11.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1856.2986,5.0,1856.2988,,,,1859.4317,1859.9312,1858.9151,1859.4315,1857.2985,155.0,1858.915,1859.9313,1860.4311,1860.4312,1862.0314,1431.5,1862.0317,2.0,1863.0311,5.0,27.0,177.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1863.0317,5.0,1863.032,,,,1865.3817,1865.881,1864.865,1865.3816,1864.0484,103.0,1864.8649,1865.881,1866.381,1866.3812,1867.5981,971.5,1867.5984,4.0,1868.5977,5.0,28.0,178.0,25.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1868.5984,5.0,1868.5986,,,,1870.9483,1871.4476,1870.4316,1870.9482,1869.6149,226.0,1870.4315,1871.4477,1871.9477,1871.9477,1873.2647,963.6,1873.265,4.0,1874.2634,5.0,29.0,179.0,20.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1874.264,6.0,1877.8812,s,3.5926,,1880.8148,1881.3142,1880.3138,1880.8147,1878.8982,274.0,1880.3136,1881.3142,1881.8142,1881.8142,1883.0314,947.9,1883.0316,1.0,1884.0309,6.0,0.0,180.0,3.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1884.0315,6.0,1884.0332,,,,1886.5814,1887.0807,1886.0647,1886.5813,1885.0481,112.0,1886.0646,1887.0808,1887.5807,1887.5809,1888.7979,900.5,1888.7981,2.0,1889.7974,6.0,1.0,181.0,26.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1889.7982,6.0,1889.7984,,,,1892.9481,1893.4474,1892.4313,1892.948,1890.8147,219.0,1892.4311,1893.4474,1893.9474,1893.9474,1895.3643,1089.0,1895.3646,1.0,1896.364,6.0,2.0,182.0,24.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1896.3647,6.0,1896.3649,,,,1899.1146,1899.614,1898.5979,1899.1144,1897.3813,301.0,1898.5978,1899.6141,1900.114,1900.1141,1901.4141,1070.1,1901.4144,2.0,1902.4139,6.0,3.0,183.0,17.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1902.4146,6.0,1902.4149,,,,1905.1645,1905.6638,1904.6478,1905.1644,1903.4313,176.0,1904.6476,1905.6639,1906.1639,1906.1641,1907.5475,1165.6,1907.5479,3.0,1908.5472,6.0,4.0,184.0,2.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1908.5479,6.0,1908.5482,,,,1911.2978,1911.7972,1910.7811,1911.2976,1909.5645,253.0,1910.7809,1911.7972,1912.2972,1912.2973,1913.7975,1190.6,1913.7978,3.0,1914.7972,6.0,5.0,185.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1914.7977,6.0,1914.798,,,,1917.7478,1918.247,1917.2312,1917.7476,1915.8145,285.0,1917.2311,1918.2472,1918.7471,1918.7471,1919.8306,932.4,1919.831,1.0,1920.8304,6.0,6.0,186.0,28.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1920.8311,6.0,1920.8313,,,,1923.181,1923.6804,1922.6643,1923.1808,1921.8476,181.0,1922.6642,1923.6804,1924.1804,1924.1804,1925.4807,990.1,1925.481,4.0,1926.4803,6.0,7.0,187.0,25.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1926.4809,6.0,1926.4812,,,,1929.6309,1930.1303,1929.1143,1929.6308,1927.4976,80.0,1929.1141,1930.1304,1930.6304,1930.6304,1932.0804,1058.1,1932.0807,1.0,1933.0803,6.0,8.0,188.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1933.081,6.0,1933.0812,,,,1935.8309,1936.3302,1935.3142,1935.8307,1934.0976,323.0,1935.314,1936.3302,1936.8302,1936.8303,1938.1807,1107.6,1938.1809,2.0,1939.1801,6.0,9.0,189.0,12.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1939.1809,6.0,1939.1811,,,,1941.5307,1942.0301,1941.014,1941.5306,1940.1974,208.0,1941.0139,1942.0301,1942.5302,1942.5302,1943.7971,1033.8,1943.7973,4.0,1944.7968,6.0,10.0,190.0,15.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1944.7975,6.0,1944.7977,,,,1947.3473,1947.8467,1946.8306,1947.3472,1945.814,3.0,1946.8304,1947.8467,1948.3467,1948.3468,1949.6302,1114.6,1949.6304,4.0,1950.63,6.0,11.0,191.0,1.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1950.6307,6.0,1950.6309,,,,1953.1806,1953.6799,1952.6639,1953.1805,1951.6473,11.0,1952.6637,1953.68,1954.1799,1954.18,1955.5303,1132.9,1955.5306,4.0,1956.5299,6.0,12.0,192.0,6.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1956.5306,6.0,1956.5308,,,,1959.4806,1959.9798,1958.9638,1959.4805,1957.5472,332.0,1958.9636,1959.9799,1960.4799,1960.48,1961.9136,1125.1,1961.9139,2.0,1962.9132,6.0,13.0,193.0,18.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1962.9139,6.0,1962.914,,,,1965.8639,1966.3632,1965.347,1965.8637,1963.9305,66.0,1965.3469,1966.3632,1966.8632,1966.8633,1968.3301,1208.1,1968.3303,2.0,1969.3298,6.0,14.0,194.0,23.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1969.3305,6.0,1969.3307,,,,1972.4804,1972.9798,1971.9636,1972.4802,1970.3471,14.0,1971.9636,1972.9798,1973.4799,1973.48,1975.1133,1232.8,1975.1137,2.0,1976.1131,6.0,15.0,195.0,9.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1976.1138,6.0,1976.114,,,,1979.2635,1979.7629,1978.7469,1979.2634,1977.1301,138.0,1978.7468,1979.763,1980.2631,1980.2631,1982.3632,1599.8,1982.3634,3.0,1983.363,6.0,16.0,196.0,4.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1983.3637,6.0,1983.3639,,,,1985.7134,1986.2129,1985.1969,1985.7134,1984.3802,157.0,1985.1967,1986.213,1986.7129,1986.713,1988.163,1131.8,1988.1633,5.0,1989.1629,6.0,17.0,197.0,20.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1989.1634,6.0,1989.1637,,,,1991.5135,1992.0128,1990.9967,1991.5133,1990.1802,172.0,1990.9966,1992.0128,1992.513,1992.513,1993.9631,1167.4,1993.9633,5.0,1994.9629,6.0,18.0,198.0,10.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1994.9635,6.0,1994.9638,,,,1997.9134,1998.4128,1997.3967,1997.9133,1995.9801,290.0,1997.3965,1998.4128,1998.9128,1998.9128,2000.363,1149.8,2000.3633,2.0,2001.3627,6.0,19.0,199.0,8.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2001.3634,6.0,2001.3637,,,,2003.9133,2004.4127,2003.3967,2003.9131,2002.3799,313.0,2003.3965,2004.4127,2004.9126,2004.9127,2006.4796,1225.0,2006.4799,4.0,2007.4793,6.0,20.0,200.0,11.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2007.48,6.0,2007.4803,,,,2009.8298,2010.3292,2009.3132,2009.8297,2008.4966,353.0,2009.313,2010.3293,2010.8292,2010.8294,2012.1627,990.8,2012.163,4.0,2013.1626,6.0,21.0,201.0,0.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2013.1632,6.0,2013.1634,,,,2015.4965,2015.9958,2014.9799,2015.4964,2014.179,264.0,2014.9797,2015.9959,2016.4958,2016.4959,2017.6296,807.3,2017.6298,3.0,2018.6292,6.0,22.0,202.0,5.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2018.6299,6.0,2018.6301,,,,2021.3797,2021.8791,2020.8626,2021.3796,2019.6464,176.0,2020.8624,2021.8791,2022.3792,2022.3792,2023.696,979.9,2023.6963,2.0,2024.6958,6.0,23.0,203.0,22.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2024.6964,6.0,2024.6966,,,,2027.2463,2027.7457,2026.7297,2027.2462,2025.7129,135.0,2026.7295,2027.7457,2028.2457,2028.2458,2029.7128,1166.7,2029.7131,4.0,2030.7123,6.0,24.0,204.0,16.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2030.7131,6.0,2030.7133,,,,2033.4629,2033.9623,2032.9462,2033.4628,2031.7296,310.0,2032.9461,2033.9623,2034.4623,2034.4623,2036.0458,1272.6,2036.0461,4.0,2037.0456,6.0,25.0,205.0,7.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2037.0462,6.0,2037.0465,,,,2039.9961,2040.4956,2039.4794,2039.996,2038.0629,83.0,2039.4793,2040.4956,2040.9953,2040.9954,2042.5292,1166.4,2042.5295,2.0,2043.5288,6.0,26.0,206.0,13.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2043.5295,6.0,2043.5297,,,,2046.6794,2047.1788,2046.1628,2046.6793,2044.5462,6.0,2046.1627,2047.1788,2047.6784,2047.6785,2049.379,1242.6,2049.3792,2.0,2050.3788,6.0,27.0,207.0,14.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2050.3794,6.0,2050.3797,,,,2053.5128,2054.0121,2053.0118,2053.5125,2051.3961,134.0,2053.0117,2054.0121,2054.5122,2054.5122,2056.3124,1332.2,2056.3126,2.0,2057.312,6.0,28.0,208.0,19.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2057.3127,6.0,2057.3131,,,,2059.8626,2060.362,2059.3458,2059.8625,2058.3293,260.0,2059.3457,2060.362,2060.862,2060.862,2062.2123,1057.7,2062.2126,4.0,2063.212,6.0,29.0,209.0,21.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2063.2127,7.0,2212.7765,s,149.537,,2215.9274,2216.4267,2215.4107,2215.9273,2213.7941,19.0,2215.4105,2216.4269,2216.9268,2216.9268,2218.5771,1307.1,2218.5773,2.0,2219.5767,7.0,0.0,210.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2219.5773,7.0,2219.5794,,,,2222.7271,2223.2266,2222.2105,2222.727,2220.594,288.0,2222.2104,2223.2266,2223.7266,2223.7266,2225.2597,1363.9,2225.2599,2.0,2226.2599,7.0,1.0,211.0,14.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2226.2605,7.0,2226.2608,,,,2229.0104,2229.5099,2228.4938,2229.0104,2227.2772,277.0,2228.4937,2229.5099,2230.0099,2230.0099,2231.5268,1149.9,2231.5271,3.0,2232.5266,7.0,2.0,212.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,2232.5272,7.0,2232.5275,,,,2235.677,2236.1764,2235.1603,2235.6769,2233.5438,35.0,2235.1602,2236.1764,2236.6765,2236.6765,2238.6268,1683.1,2238.6271,4.0,2239.6265,7.0,3.0,213.0,19.0,1.0,1.6,0.7,Time
